codice_utente|scuola|regione|nazionale
"FIEE854028"|2.3|3.1|3.3
"FIEE855013"|8.0|3.1|3.3
"FIEE855024"|8.0|3.1|3.3
"FIEE85601V"|4.2|3.1|3.3
"FIEE85701P"|4.2|3.1|3.3
"FIEE85702Q"|0.0|3.1|3.3
"FIEE85801E"|0.0|3.1|3.3
"FIEE85802G"|0.0|3.1|3.3
"FIEE85901A"|3.8|3.1|3.3
"FIEE85902B"|3.8|3.1|3.3
"FIEE85903C"|3.8|3.1|3.3
"FIEE86001E"|4.6|3.1|3.3
"FIEE86002G"|4.6|3.1|3.3
"FIEE86101A"|1.5|3.1|3.3
"FIEE86102B"|1.5|3.1|3.3
"FIEE86103C"|1.5|3.1|3.3
"FIMM16500D"|11.1|6.7|5.7
"FIMM20500P"|4.4|6.7|5.7
"FIMM240002"|3.7|6.7|5.7
"FIMM25000L"|0.0|6.7|5.7
"FIMM25003Q"|6.7|6.7|5.7
"FIMM290003"|0.0|6.7|5.7
"FIMM290025"|0.0|6.7|5.7
"FIMM290036"|12.5|6.7|5.7
"FIMM330008"|3.3|6.7|5.7
"FIMM380009"|2.6|6.7|5.7
"FIMM49500X"|9.8|6.7|5.7
"FIMM500006"|5.6|6.7|5.7
"FIMM55200V"|9.7|6.7|5.7
"FIMM55400E"|4.4|6.7|5.7
"FIMM700011"|0.0|6.7|5.7
"FIMM704018"||6.7|5.7
"FIMM80801C"|0.0|6.7|5.7
"FIMM80802D"||6.7|5.7
"FIMM809018"|25.0|6.7|5.7
"FIMM809029"|20.0|6.7|5.7
"FIMM81001C"|0.0|6.7|5.7
"FIMM811018"|3.0|6.7|5.7
"FIMM812014"|16.7|6.7|5.7
"FIMM81301X"|15.4|6.7|5.7
"FIMM81401Q"|22.2|6.7|5.7
"FIMM81403T"||6.7|5.7
"FIMM81501G"|0.0|6.7|5.7
"FIMM81601B"|0.0|6.7|5.7
"FIMM817017"|23.8|6.7|5.7
"FIMM818013"|0.0|6.7|5.7
"FIMM819031"|15.0|6.7|5.7
"FIMM820013"|8.0|6.7|5.7
"FIMM82101V"|6.7|6.7|5.7
"FIMM82201P"|4.0|6.7|5.7
"FIMM82301E"|9.1|6.7|5.7
"FIMM82401A"|6.5|6.7|5.7
"FIMM825016"|7.4|6.7|5.7
"FIMM826012"|6.7|6.7|5.7
"FIMM82701T"|4.0|6.7|5.7
"FIMM82801N"|5.0|6.7|5.7
"FIMM82901D"|0.0|6.7|5.7
"FIMM82902E"|11.1|6.7|5.7
"FIMM83001N"|5.9|6.7|5.7
"FIMM83101D"|0.0|6.7|5.7
"FIMM832019"|3.4|6.7|5.7
"FIMM833015"|0.0|6.7|5.7
"FIMM834011"|7.3|6.7|5.7
"FIMM83501R"|5.9|6.7|5.7
"FIMM83601L"|11.1|6.7|5.7
"FIMM83701C"|0.0|6.7|5.7
"FIMM838018"|3.8|6.7|5.7
"FIMM839014"|16.7|6.7|5.7
"FIMM840018"|5.6|6.7|5.7
"FIMM841014"|4.0|6.7|5.7
"FIMM84201X"|14.7|6.7|5.7
"FIMM84301Q"|4.5|6.7|5.7
"FIMM84401G"|16.2|6.7|5.7
"FIMM84501B"|9.1|6.7|5.7
"FIMM846017"|17.2|6.7|5.7
"FIMM847013"|3.8|6.7|5.7
"FIMM84801V"|9.4|6.7|5.7
"FIMM84901P"|10.0|6.7|5.7
"FIMM85001V"|5.3|6.7|5.7
"FIMM85101P"|16.7|6.7|5.7
"FIMM85201E"|11.1|6.7|5.7
"FIMM85301A"|12.2|6.7|5.7
"FIMM854016"|7.7|6.7|5.7
"FIMM855012"|10.3|6.7|5.7
"FIMM85601T"|5.4|6.7|5.7
"FIMM85701N"|18.9|6.7|5.7
"FIMM86001D"|7.1|6.7|5.7
"FIMM861019"|8.3|6.7|5.7
"FIPC001014"|3.3|5.1|4.5
"FIPC00901P"|0.0|5.1|4.5
"FIPC014016"|1.9|5.1|4.5
"FIPC02000C"|3.4|5.1|4.5
"FIPC02401R"|4.5|5.1|4.5
"FIPC030003"|4.5|5.1|4.5
"FIPC04000N"|7.4|5.1|4.5
"FIPM001018"|7.4|5.1|4.5
"FIPM01901D"|0.0|5.1|4.5
"FIPM02000L"|8.1|5.1|4.5
"FIPM02701C"|4.3|5.1|4.5
"FIPS002013"|8.3|5.1|4.5
"FIPS00301V"|12.5|5.1|4.5
"FIPS008012"|10.0|5.1|4.5
"FIPS00901T"|11.5|5.1|4.5
"FIPS01101T"|5.3|5.1|4.5
"FIPS01801L"|5.9|5.1|4.5
"FIPS01802N"|6.3|5.1|4.5
"FIPS02601G"|3.8|5.1|4.5
"FIPS02602L"||5.1|4.5
"FIPS02701B"|2.0|5.1|4.5
"FIPS030006"|9.2|5.1|4.5
"FIPS04000R"|6.4|5.1|4.5
"FIPS100007"|11.6|5.1|4.5
"FIPS12000C"|6.7|5.1|4.5
"FIPS21000P"|4.6|5.1|4.5
"FIRA00701Q"|3.6|5.1|4.5
"FIRC00201G"|26.3|5.1|4.5
"FIRC00301B"|0.0|5.1|4.5
"FIRC00601V"|2.2|5.1|4.5
"FIRC01601D"|7.1|5.1|4.5
"FIRC09000A"|2.5|5.1|4.5
"FIRC09001B"|5.3|5.1|4.5
"FIRC09002C"|0.0|5.1|4.5
"FIRE01000C"|16.7|5.1|4.5
"FIRF004011"|2.2|5.1|4.5
