codice_utente|scuola|regione|nazionale
"NAMM39100X"|0|9.4|9
"NAMM39200Q"|7.3|9.4|9
"NAMM39800P"|11.9|9.4|9
"NAMM39900E"|8.2|9.4|9
"NAMM40400R"|3.8|9.4|9
"NAMM408004"|10.8|9.4|9
"NAMM41400B"|2.9|9.4|9
"NAMM41401C"|50|9.4|9
"NAMM415007"|5.5|9.4|9
"NAMM416003"|0|9.4|9
"NAMM416025"|0|9.4|9
"NAMM41800P"|4|9.4|9
"NAMM41900E"|2.4|9.4|9
"NAMM42500T"|19.6|9.4|9
"NAMM42600N"|3.8|9.4|9
"NAMM428009"|3.7|9.4|9
"NAMM429005"|7.7|9.4|9
"NAMM430009"|2.6|9.4|9
"NAMM44200G"|9.9|9.4|9
"NAMM44300B"|14|9.4|9
"NAMM44800E"|4.9|9.4|9
"NAMM457009"|5.1|9.4|9
"NAMM458005"|0|9.4|9
"NAMM460005"|6.8|9.4|9
"NAMM461001"|1.9|9.4|9
"NAMM46700X"|5|9.4|9
"NAMM47600P"|2.1|9.4|9
"NAMM482002"|6.3|9.4|9
"NAMM488001"|1.5|9.4|9
"NAMM494008"|2.4|9.4|9
"NAMM502002"|5|9.4|9
"NAMM50900R"|0|9.4|9
"NAMM51800G"|8.9|9.4|9
"NAMM51900B"|11.3|9.4|9
"NAMM535009"|13.2|9.4|9
"NAMM536005"|7.5|9.4|9
"NAMM549007"|12.5|9.4|9
"NAMM55000B"|9.1|9.4|9
"NAMM557006"|7.5|9.4|9
"NAMM601003"|2.2|9.4|9
"NAMM607002"|8.7|9.4|9
"NAMM607013"|0|9.4|9
"NAMM60800T"|3.2|9.4|9
"NAMM61100N"|8.8|9.4|9
"NAMM61200D"|4.2|9.4|9
"NAMM613009"|20.8|9.4|9
"NAMM614005"|14.7|9.4|9
"NAMM61800C"|5.1|9.4|9
"NAMM61801D"|0|9.4|9
"NAMM619008"|1.8|9.4|9
"NAMM62000C"|9.1|9.4|9
"NAMM621008"|11.4|9.4|9
"NAMM622004"|1.8|9.4|9
"NAMM62500G"|7.1|9.4|9
"NAMM62600B"|5.7|9.4|9
"NAMM62900V"|1.7|9.4|9
"NAMM63300E"|2.8|9.4|9
"NAMM63900D"|0|9.4|9
"NAMM643005"|3.2|9.4|9
"NAMM644001"|6.8|9.4|9
"NAMM649004"|1.7|9.4|9
"NAMM650008"|15.9|9.4|9
"NAMM651004"|16|9.4|9
"NAMM701011"|0|9.4|9
"NAMM721016"|0|9.4|9
"NAMM722012"|0|9.4|9
"NAMM72501D"|0|9.4|9
"NAMM72502E"|0|9.4|9
"NAMM80201N"|3.1|9.4|9
"NAMM80301D"|10|9.4|9
"NAMM80701R"|11.1|9.4|9
"NAMM80801L"|5|9.4|9
"NAMM80901C"|8.3|9.4|9
"NAMM81001L"|25|9.4|9
"NAMM81101C"|20|9.4|9
"NAMM812018"|8.8|9.4|9
"NAMM813014"|0|9.4|9
"NAMM813025"||9.4|9
"NAMM81401X"|30|9.4|9
"NAMM81501Q"|10.5|9.4|9
"NAMM81601G"|28.6|9.4|9
"NAMM81701B"|9.5|9.4|9
"NAMM818017"|20|9.4|9
"NAMM819013"|9.1|9.4|9
"NAMM820017"|2.5|9.4|9
"NAMM821013"|2.3|9.4|9
"NAMM82201V"|12.2|9.4|9
"NAMM82301P"|9.1|9.4|9
"NAMM82401E"|20.8|9.4|9
"NAMM82501A"|6.1|9.4|9
"NAMM826016"|20.7|9.4|9
"NAMM827012"|12.5|9.4|9
"NAMM82801T"|0|9.4|9
"NAMM82901N"|77.8|9.4|9
"NAMM83001T"|29.2|9.4|9
"NAMM83101N"|0|9.4|9
"NAMM83201D"|20|9.4|9
"NAMM833019"|0|9.4|9
"NAMM834015"|10|9.4|9
"NAMM835011"|25|9.4|9
"NAMM83601R"|16.7|9.4|9
"NAMM83701L"|2.6|9.4|9
"NAMM83801C"|10|9.4|9
"NAMM839018"|12.9|9.4|9
"NAMM84001C"|10.5|9.4|9
"NAMM841018"|60|9.4|9
"NAMM842014"|4.8|9.4|9
"NAMM84301X"|7.7|9.4|9
"NAMM84401Q"|20|9.4|9
"NAMM84501G"|9.1|9.4|9
"NAMM84601B"|14.7|9.4|9
"NAMM847017"|16.1|9.4|9
"NAMM848013"|26.3|9.4|9
"NAMM84901V"|17.6|9.4|9
"NAMM850013"|17.5|9.4|9
"NAMM85101V"|23.8|9.4|9
"NAMM85201P"|12.1|9.4|9
"NAMM85301E"|6.9|9.4|9
"NAMM85401A"|25.6|9.4|9
"NAMM855016"|9.1|9.4|9
"NAMM856012"|11.9|9.4|9
"NAMM85701T"|7.6|9.4|9
"NAMM85801N"|6.1|9.4|9
"NAMM85901D"|10.5|9.4|9
"NAMM86001N"|11.1|9.4|9
"NAMM86101D"|28.6|9.4|9
"NAMM86102E"|0|9.4|9
"NAMM862019"|0|9.4|9
"NAMM863015"|13.6|9.4|9
"NAMM864011"|22.7|9.4|9
"NAMM86501R"|12.9|9.4|9
"NAMM86601L"|0|9.4|9
"NAMM86701C"|11.1|9.4|9
"NAMM868018"|4.5|9.4|9
"NAMM869014"|1.6|9.4|9
"NAMM870018"|9.5|9.4|9
"NAMM871014"|0|9.4|9
"NAMM87201X"|8|9.4|9
"NAMM87301Q"|0|9.4|9
"NAMM87401G"|27.3|9.4|9
"NAMM87501B"|5.1|9.4|9
"NAMM876017"|2.9|9.4|9
"NAMM877013"|15|9.4|9
"NAMM87801V"|6|9.4|9
"NAMM87901P"|0|9.4|9
"NAMM88001V"|33.3|9.4|9
"NAMM88101P"|12|9.4|9
"NAMM88201E"|7.4|9.4|9
"NAMM88202G"|0|9.4|9
"NAMM88301A"|12.5|9.4|9
"NAMM884016"|18.2|9.4|9
"NAMM885012"|2.8|9.4|9
"NAMM88601T"|11.1|9.4|9
"NAMM88701N"|14.7|9.4|9
"NAMM88801D"|7.4|9.4|9
"NAMM889019"|0|9.4|9
"NAMM89001D"|2.4|9.4|9
"NAMM891019"|54.5|9.4|9
"NAMM892015"|8.1|9.4|9
"NAMM893011"|0|9.4|9
"NAMM89601C"|0|9.4|9
"NAMM897018"|7.4|9.4|9
"NAMM898014"|8.2|9.4|9
"NAMM89901X"|0|9.4|9
"NAMM8A001L"|4.8|9.4|9
"NAMM8A101C"|35.7|9.4|9
"NAMM8A2018"|42.9|9.4|9
"NAMM8A3014"|2.5|9.4|9
"NAMM8A401X"|0|9.4|9
"NAMM8A501Q"|17.6|9.4|9
"NAMM8A601G"|10.5|9.4|9
"NAMM8A701B"|10|9.4|9
"NAMM8A8017"|27.8|9.4|9
"NAMM8AA01C"|9.1|9.4|9
"NAMM8AB018"|5.6|9.4|9
"NAMM8AC014"|14.3|9.4|9
"NAMM8AD01X"|0|9.4|9
"NAMM8AE01Q"|3.7|9.4|9
"NAMM8AE02R"|100|9.4|9
"NAMM8AF01G"|36.8|9.4|9
"NAMM8AG01B"|5|9.4|9
"NAMM8AH017"|8.6|9.4|9
"NAMM8AJ013"|7.3|9.4|9
"NAMM8AK01L"|3.7|9.4|9
"NAMM8AL01C"|9.4|9.4|9
"NAMM8AM018"|23.1|9.4|9
"NAMM8AN014"|0|9.4|9
"NAMM8AP01X"|11.1|9.4|9
"NAMM8AQ01Q"|6.3|9.4|9
"NAMM8AR01G"|26.5|9.4|9
"NAMM8AS01B"|17.6|9.4|9
"NAMM8AU013"|0|9.4|9
"NAMM8AU024"|0|9.4|9
"NAMM8AW01C"|0|9.4|9
"NAMM8AX018"|28.1|9.4|9
"NAMM8AX029"|0|9.4|9
"NAMM8AY014"|0|9.4|9
"NAMM8BA013"|4.3|9.4|9
"NAMM8BB01V"|0|9.4|9
"NAMM8BC01P"|4.3|9.4|9
"NAMM8BD01E"|50|9.4|9
"NAMM8BE01A"|40|9.4|9
"NAMM8BF016"|15|9.4|9
"NAMM8BG012"|2.9|9.4|9
"NAMM8BH01T"|10|9.4|9
"NAMM8BJ013"|25|9.4|9
"NAMM8BK01V"|7.5|9.4|9
"NAMM8BL01P"|2.9|9.4|9
"NAMM8BM01E"|5.1|9.4|9
"NAMM8BN01A"|2.3|9.4|9
"NAPC007017"|0|6.7|5.3
"NAPC010002"|1.8|6.7|5.3
"NAPC02000L"|8.1|6.7|5.3
"NAPC029014"|11.8|6.7|5.3
"NAPC036017"|0|6.7|5.3
"NAPC053011"|0|6.7|5.3
"NAPC057018"|6.4|6.7|5.3
"NAPC060003"|3.4|6.7|5.3
"NAPC06801P"|50|6.7|5.3
"NAPC074012"||6.7|5.3
"NAPC080008"|0|6.7|5.3
"NAPC08301R"|5|6.7|5.3
"NAPC09000V"|0|6.7|5.3
"NAPC100008"|2.3|6.7|5.3
"NAPC11000V"|2.8|6.7|5.3
"NAPC130004"|7|6.7|5.3
"NAPC14000P"|1.3|6.7|5.3
"NAPC150009"|9.4|6.7|5.3
"NAPC16000X"|3.8|6.7|5.3
"NAPC180005"|1.9|6.7|5.3
"NAPC19000Q"|1.4|6.7|5.3
"NAPC22000A"|0|6.7|5.3
"NAPC22001B"|6.5|6.7|5.3
"NAPC230001"|3.2|6.7|5.3
"NAPC300002"|5.7|6.7|5.3
"NAPM00101C"|19.2|6.7|5.3
"NAPM010006"|1.5|6.7|5.3
"NAPM02000R"|3.1|6.7|5.3
"NAPM023019"|3.4|6.7|5.3
"NAPM02601R"|10.5|6.7|5.3
"NAPM02701L"|1.5|6.7|5.3
"NAPM02801C"|11.1|6.7|5.3
"NAPM03901V"|1.8|6.7|5.3
"NAPM04301E"|2.8|6.7|5.3
"NAPM05000L"|2.3|6.7|5.3
"NAPM06801V"|1.4|6.7|5.3
"NAPM06901P"|14.3|6.7|5.3
"NAPM07000T"|0|6.7|5.3
"NAPM07103R"|3.6|6.7|5.3
"NAPM074027"|3|6.7|5.3
"NAPM082015"||6.7|5.3
"NAPM083011"|0|6.7|5.3
"NAPM10000C"|5.5|6.7|5.3
"NAPM160004"|6.2|6.7|5.3
"NAPM230005"|3.5|6.7|5.3
"NAPQ01000A"|4.7|6.7|5.3
"NAPS00101B"|0|6.7|5.3
"NAPS00401V"|5.3|6.7|5.3
"NAPS00601E"|4|6.7|5.3
"NAPS010005"|10.2|6.7|5.3
"NAPS011012"|2.9|6.7|5.3
"NAPS01301N"|1.4|6.7|5.3
"NAPS01801R"|0|6.7|5.3
"NAPS01901L"|5.9|6.7|5.3
"NAPS02000Q"|3.6|6.7|5.3
"NAPS02201C"|16.7|6.7|5.3
"NAPS02601Q"|23.1|6.7|5.3
"NAPS02701G"|0|6.7|5.3
"NAPS02801B"|7|6.7|5.3
"NAPS029017"|7.4|6.7|5.3
"NAPS03000A"|1.3|6.7|5.3
"NAPS032013"|2.6|6.7|5.3
"NAPS03301V"|0|6.7|5.3
"NAPS03601A"|0|6.7|5.3
"NAPS037016"|0|6.7|5.3
"NAPS03901T"|9.1|6.7|5.3
"NAPS04201N"|29.4|6.7|5.3
"NAPS04301D"||6.7|5.3
"NAPS046011"|2.2|6.7|5.3
"NAPS046022"|0|6.7|5.3
"NAPS04801L"|4.3|6.7|5.3
"NAPS04901C"|16.7|6.7|5.3
"NAPS05000G"|2.9|6.7|5.3
"NAPS052018"|12.5|6.7|5.3
"NAPS053014"|5.2|6.7|5.3
"NAPS05701B"|9.4|6.7|5.3
"NAPS059013"|10.7|6.7|5.3
"NAPS060006"|4.5|6.7|5.3
"NAPS06201V"|33.3|6.7|5.3
"NAPS06301P"|100|6.7|5.3
"NAPS07000R"|8|6.7|5.3
"NAPS07201D"|20|6.7|5.3
"NAPS08000B"|1.7|6.7|5.3
"NAPS090002"|26.2|6.7|5.3
"NAPS10000B"|6.9|6.7|5.3
"NAPS110002"|0|6.7|5.3
"NAPS12000L"|4.1|6.7|5.3
"NAPS12001N"|30.8|6.7|5.3
"NAPS130007"|1.6|6.7|5.3
"NAPS14000T"|2.7|6.7|5.3
"NAPS15000C"|6.3|6.7|5.3
"NAPS180008"|3.1|6.7|5.3
"NAPS200008"|6.5|6.7|5.3
"NAPS200019"|0|6.7|5.3
"NAPS22000D"|1.4|6.7|5.3
"NAPS24000P"|5.1|6.7|5.3
"NAPS26000X"|0|6.7|5.3
"NAPS27000E"|3.9|6.7|5.3
"NAPS32000A"|0|6.7|5.3
"NAPS32001B"|12.5|6.7|5.3
"NAPS36000R"|4.3|6.7|5.3
"NAPS43000T"|0|6.7|5.3
"NAPS43002X"|18.2|6.7|5.3
"NAPS540009"|3.2|6.7|5.3
"NAPS55000X"|7.7|6.7|5.3
"NAPS65000R"|2.7|6.7|5.3
"NAPS690007"|9.5|6.7|5.3
"NAPS690018"|0|6.7|5.3
"NAPS690029"|28.6|6.7|5.3
"NAPS72000T"|2.6|6.7|5.3
"NAPS73000C"|2.4|6.7|5.3
"NAPS73001D"|33.3|6.7|5.3
"NARA03301C"||6.7|5.3
"NARA06201C"|11.1|6.7|5.3
"NARA063018"|0|6.7|5.3
"NARA064014"|0|6.7|5.3
"NARC00101X"|5|6.7|5.3
"NARC006013"|14.9|6.7|5.3
"NARC00701V"|18.8|6.7|5.3
"NARC00901E"|8.2|6.7|5.3
"NARC01101E"|0|6.7|5.3
"NARC01202B"|10|6.7|5.3
"NARC01601N"|5.9|6.7|5.3
"NARC01802A"|5.6|6.7|5.3
"NARC04101A"|0|6.7|5.3
"NARC048015"|7.1|6.7|5.3
"NARC049011"|9.7|6.7|5.3
"NARC06000P"|27.1|6.7|5.3
"NARC06101G"|7|6.7|5.3
"NARC06201B"|20|6.7|5.3
"NARC070009"|7.1|6.7|5.3
"NARC071016"|13.2|6.7|5.3
"NARC078011"|12.7|6.7|5.3
"NARC07901R"|5.3|6.7|5.3
"NARC08801G"|14.3|6.7|5.3
"NARC092017"|12.1|6.7|5.3
"NARC10000X"|15|6.7|5.3
"NARC120005"|12.7|6.7|5.3
"NARC150001"|8.2|6.7|5.3
"NARE01000L"|0|6.7|5.3
"NARH007014"|12.5|6.7|5.3
"NARH01000V"|3.7|6.7|5.3
"NARH02000D"|3.5|6.7|5.3
"NARH04000P"|10.4|6.7|5.3
"NARH04101G"|7.4|6.7|5.3
"NARH058011"|1.1|6.7|5.3
"NARH058022"|11.1|6.7|5.3
"NARH06000X"|5.7|6.7|5.3
"NARH06701Q"|9.8|6.7|5.3
"NARH07000E"|6.8|6.7|5.3
"NARH080005"|2.7|6.7|5.3
"NARH09000Q"|3.1|6.7|5.3
"NARH09002T"|6.3|6.7|5.3
"NARH11000Q"|5|6.7|5.3
"NARH150006"|5|6.7|5.3
"NARH17000B"|2.7|6.7|5.3
"NARI004014"|5.9|6.7|5.3
"NARI01000A"|13.3|6.7|5.3
"NARI01002C"|0|6.7|5.3
"NARI012013"|18.2|6.7|5.3
"NARI012035"|33.3|6.7|5.3
"NARI020001"|3.1|6.7|5.3
"NARI020012"|4.3|6.7|5.3
"NARI05000R"|6.5|6.7|5.3
"NARI05101N"|6.7|6.7|5.3
"NARI05801C"|11.1|6.7|5.3
"NARI070002"|7.6|6.7|5.3
"NARI089014"|10.7|6.7|5.3
"NARI089025"|5.6|6.7|5.3
"NARI09301Q"|9.4|6.7|5.3
"NARI09401G"|3.2|6.7|5.3
"NARI097013"|0|6.7|5.3
"NARI097024"|2.6|6.7|5.3
"NARI22000P"|1.4|6.7|5.3
"NARI24000X"|10.8|6.7|5.3
"NARM00301Q"|30.8|6.7|5.3
"NARM01702P"|19|6.7|5.3
"NASD01000G"|0|6.7|5.3
"NASD020006"|3.2|6.7|5.3
"NASD03000R"|1.6|6.7|5.3
"NASD04000B"|5.3|6.7|5.3
"NASD048013"|9.1|6.7|5.3
"NASD063015"|1.9|6.7|5.3
"NASD069014"|4.3|6.7|5.3
"NASL010002"|1.4|6.7|5.3
"NASL03201X"|0|6.7|5.3
"NASL04801D"|0|6.7|5.3
"NASL07201A"|4.2|6.7|5.3
"NATA06401X"|7.4|6.7|5.3
"NATD001017"|5.7|6.7|5.3
"NATD00901T"|5.4|6.7|5.3
"NATD01101T"|2.7|6.7|5.3
"NATD01301D"|2.4|6.7|5.3
"NATD016022"|3.3|6.7|5.3
"NATD016033"|30.8|6.7|5.3
"NATD01801L"|9.1|6.7|5.3
"NATD01901C"|4.4|6.7|5.3
"NATD02000G"|9.1|6.7|5.3
"NATD022018"|8|6.7|5.3
"NATD030006"|6.1|6.7|5.3
"NATD03301P"|0|6.7|5.3
"NATD037012"|4.5|6.7|5.3
"NATD04201D"|1.8|6.7|5.3
"NATD05000B"|14|6.7|5.3
"NATD052014"|10.8|6.7|5.3
"NATD05901V"|4.1|6.7|5.3
"NATD060002"|5.2|6.7|5.3
"NATD06101V"|0|6.7|5.3
"NATD06201P"|50|6.7|5.3
"NATD06702V"|1.6|6.7|5.3
"NATD07000L"|6.7|6.7|5.3
"NATD07601L"|4.2|6.7|5.3
"NATD07701C"|6.9|6.7|5.3
"NATD08201X"|3.1|6.7|5.3
"NATD08401G"|6.7|6.7|5.3
"NATD087013"|3.2|6.7|5.3
"NATD09000T"|2.3|6.7|5.3
"NATD100007"|5.8|6.7|5.3
"NATD130003"|1.6|6.7|5.3
"NATD180004"|1.4|6.7|5.3
"NATD24000E"|11.6|6.7|5.3
"NATD24001G"|5.3|6.7|5.3
"NATD26000Q"|1.8|6.7|5.3
"NATD300001"|3.2|6.7|5.3
"NATD320006"|3.1|6.7|5.3
"NATD33000R"|3|6.7|5.3
"NATD350002"|1.1|6.7|5.3
"NATD420003"|1.6|6.7|5.3
"NATE020003"|1.5|6.7|5.3
"NATE02101X"|3.9|6.7|5.3
"NATF004011"|5|6.7|5.3
"NATF010007"|3.7|6.7|5.3
"NATF02000T"|6.7|6.7|5.3
"NATF040003"|1.7|6.7|5.3
"NATF05000N"|2.2|6.7|5.3
"NATF07000V"|9.3|6.7|5.3
"NATF07701P"|100|6.7|5.3
"NATF089011"|8.6|6.7|5.3
"NATF091011"|3.8|6.7|5.3
"NATF10000D"|5.4|6.7|5.3
"NATF110004"|11.6|6.7|5.3
"NATF130009"|7|6.7|5.3
"NATF14000X"|12.5|6.7|5.3
"NATF15000E"|2.1|6.7|5.3
"NATF160005"|5.4|6.7|5.3
"NATF17000Q"|6.8|6.7|5.3
"NATF190001"|11.1|6.7|5.3
"NATF24000R"|3.8|6.7|5.3
"NATH00301L"|6.6|6.7|5.3
"NATH01202C"|10|6.7|5.3
"NATH01701E"|0|6.7|5.3
"NATH02301T"|0|6.7|5.3
"NATH086011"|10.6|6.7|5.3
"NATL01000B"|5.6|6.7|5.3
"NATL020002"|4.5|6.7|5.3
"NATN01601V"|18.2|6.7|5.3
"NATN049016"|28.6|6.7|5.3
"NATN06201L"|20|6.7|5.3
"NATN078016"|33.3|6.7|5.3
"NATN079012"|0|6.7|5.3
"NATN087011"|0|6.7|5.3
"NATN08801R"||6.7|5.3
"NOEE004009"|3|3.5|4.3
"NOEE00401A"|3|3.5|4.3
"NOEE00405E"|3|3.5|4.3
"NOEE00406G"|3|3.5|4.3
"NOEE00407L"|3|3.5|4.3
"NOEE006001"|6.5|3.5|4.3
"NOEE006012"|6.5|3.5|4.3
"NOEE006023"|6.5|3.5|4.3
"NOEE006045"|6.5|3.5|4.3
"NOEE00700R"|16.7|3.5|4.3
"NOEE00701T"|16.7|3.5|4.3
"NOEE00801N"|2.1|3.5|4.3
"NOEE00802P"|3.9|3.5|4.3
"NOEE00803Q"|3.9|3.5|4.3
"NOEE01000L"|2.7|3.5|4.3
"NOEE01001N"|2.7|3.5|4.3
"NOEE01007X"|2.7|3.5|4.3
"NOEE010081"|2.7|3.5|4.3
"NOEE010092"|2.7|3.5|4.3
"NOEE01500Q"|2|3.5|4.3
"NOEE01501R"|2|3.5|4.3
"NOEE01502T"|2|3.5|4.3
"NOEE01503V"|2|3.5|4.3
"NOEE015051"|2|3.5|4.3
"NOEE015073"|2|3.5|4.3
"NOEE015084"|2|3.5|4.3
"NOEE015095"|2|3.5|4.3
"NOEE015107"|2|3.5|4.3
"NOEE021003"|0|3.5|4.3
"NOEE021025"|0|3.5|4.3
"NOEE021036"|0|3.5|4.3
"NOEE02900N"|0|3.5|4.3
"NOEE02904T"|0|3.5|4.3
"NOEE02905V"|0|3.5|4.3
"NOEE02916B"|0|3.5|4.3
"NOEE035001"|0|3.5|4.3
"NOEE035056"|0|3.5|4.3
"NOEE04500G"|0|3.5|4.3
"NOEE04501L"|0|3.5|4.3
"NOEE04502N"|0|3.5|4.3
"NOEE04503P"|0|3.5|4.3
"NOEE804019"|2.6|3.5|4.3
"NOEE80402A"|2.6|3.5|4.3
"NOEE80403B"|2.6|3.5|4.3
"NOEE805015"|4.2|3.5|4.3
"NOEE805026"|4.2|3.5|4.3
"NOEE805037"|4.2|3.5|4.3
"NOEE805048"|4.2|3.5|4.3
"NOEE806011"|7.1|3.5|4.3
"NOEE806022"|7.1|3.5|4.3
"NOEE806033"|7.1|3.5|4.3
"NOEE80701R"|0|3.5|4.3
"NOEE80702T"|0|3.5|4.3
"NOEE80703V"|0|3.5|4.3
"NOEE80704X"|0|3.5|4.3
"NOEE807051"|0|3.5|4.3
"NOEE807062"|0|3.5|4.3
"NOEE80801L"|7.1|3.5|4.3
"NOEE80802N"|7.1|3.5|4.3
"NOEE80901C"|3.2|3.5|4.3
"NOEE81001L"|0|3.5|4.3
"NOEE81101C"|0|3.5|4.3
"NOEE81102D"|0|3.5|4.3
"NOEE81103E"|0|3.5|4.3
"NOEE812018"|2.4|3.5|4.3
"NOEE812029"|2.4|3.5|4.3
"NOEE81203A"|2.4|3.5|4.3
"NOEE81204B"|2.4|3.5|4.3
"NOEE813014"|3.3|3.5|4.3
"NOEE81401X"|4.8|3.5|4.3
"NOEE814032"|4.8|3.5|4.3
"NOEE814043"|4.8|3.5|4.3
"NOEE814065"|4.8|3.5|4.3
"NOEE814076"|4.8|3.5|4.3
"NOEE814087"|4.8|3.5|4.3
"NOEE814098"|4.8|3.5|4.3
"NOEE81501Q"|3.3|3.5|4.3
"NOEE81503T"|3.3|3.5|4.3
"NOEE81504V"|3.3|3.5|4.3
"NOEE81505X"|3.3|3.5|4.3
"NOEE81601G"|0|3.5|4.3
"NOEE81602L"|0|3.5|4.3
"NOEE81604P"|0|3.5|4.3
"NOEE81702C"|0|3.5|4.3
"NOEE81703D"|0|3.5|4.3
"NOEE81704E"|0|3.5|4.3
"NOEE81705G"|0|3.5|4.3
"NOEE81706L"|0|3.5|4.3
"NOEE81707N"|0|3.5|4.3
"NOEE818017"|1.7|3.5|4.3
"NOEE819013"|1.8|3.5|4.3
"NOEE819024"|1.8|3.5|4.3
"NOEE819035"|1.8|3.5|4.3
"NOEE819046"|1.8|3.5|4.3
"NOEE819057"|1.8|3.5|4.3
"NOEE819068"|1.8|3.5|4.3
"NOEE819079"|1.8|3.5|4.3
"NOEE820017"|6.7|3.5|4.3
"NOEE820028"|6.7|3.5|4.3
"NOEE820039"|6.7|3.5|4.3
"NOEE82004A"|6.7|3.5|4.3
"NOEE82005B"|6.7|3.5|4.3
"NOEE82006C"|6.7|3.5|4.3
"NOEE821013"|3.4|3.5|4.3
"NOEE821024"|3.4|3.5|4.3
"NOEE82201V"|0|3.5|4.3
"NOEE82301P"|5.3|3.5|4.3
"NOEE82302Q"|5.3|3.5|4.3
"NOEE82303R"|5.3|3.5|4.3
"NOEE82401E"|2.6|3.5|4.3
"NOEE82402G"|2.6|3.5|4.3
"NOEE82501A"|2.1|3.5|4.3
"NOEE82502B"|2.1|3.5|4.3
"NOEE82503C"|2.1|3.5|4.3
"NOEE826016"|3.9|3.5|4.3
"NOEE826027"|8|3.5|4.3
"NOEE827012"|8|3.5|4.3
"NOEE827023"|8|3.5|4.3
"NOMM005004"|7.3|7.6|9
"NOMM00800G"|36.4|7.6|9
"NOMM154006"|8|7.6|9
"NOMM154017"|9.1|7.6|9
"NOMM184002"|2.1|7.6|9
"NOMM804018"|8.3|7.6|9
"NOMM805014"|0|7.6|9
"NOMM805025"|0|7.6|9
"NOMM80601X"|0|7.6|9
"NOMM80701Q"|8.3|7.6|9
"NOMM80702R"|28.6|7.6|9
"NOMM80703T"|0|7.6|9
"NOMM80801G"|0|7.6|9
"NOMM80901B"|0|7.6|9
"NOMM81001G"|9.1|7.6|9
"NOMM81101B"|16.7|7.6|9
"NOMM81102C"|0|7.6|9
"NOMM812017"|7.1|7.6|9
"NOMM812028"|15.4|7.6|9
"NOMM813013"|5.6|7.6|9
"NOMM81401V"|0|7.6|9
"NOMM81402X"|0|7.6|9
"NOMM81501P"|7.7|7.6|9
"NOMM81601E"|5.9|7.6|9
"NOMM81701A"|20|7.6|9
"NOMM81702B"|13.3|7.6|9
"NOMM81703C"|7.7|7.6|9
"NOMM818016"|0|7.6|9
"NOMM819012"|0|7.6|9
"NOMM819023"|7.7|7.6|9
"NOMM819034"|20|7.6|9
"NOMM820016"|5.9|7.6|9
"NOMM821012"|8.8|7.6|9
"NOMM82201T"|17.4|7.6|9
"NOMM82202V"|11.1|7.6|9
"NOMM82203X"|18.2|7.6|9
"NOMM82301N"|5.1|7.6|9
"NOMM82401D"|15.4|7.6|9
"NOMM826015"|2.4|7.6|9
"NOMM827011"|6|7.6|9
"NOPC07000L"|0|4.4|5.3
"NOPM010005"|1.8|4.4|5.3
"NOPS002016"|0|4.4|5.3
"NOPS00401T"|0|4.4|5.3
"NOPS010004"|4.3|4.4|5.3
"NOPS04000X"|0|4.4|5.3
"NOPS040011"|3.8|4.4|5.3
"NOPS07000Q"|5.9|4.4|5.3
"NORA00301G"|5.9|4.4|5.3
"NORC01000L"|6.8|4.4|5.3
"NORI02000X"|2.2|4.4|5.3
"NOSL010001"|0|4.4|5.3
"NOSL010023"|0|4.4|5.3
"NOTA00301B"|4.7|4.4|5.3
"NOTA00302C"|22.2|4.4|5.3
"NOTD002012"|13.3|4.4|5.3
"NOTD00401N"|4|4.4|5.3
"NOTF02000R"|1.1|4.4|5.3
"NOTF03000B"|6.8|4.4|5.3
"NOTF040002"|3.5|4.4|5.3
"NOTL01000A"|0|4.4|5.3
"NUEE00900N"|0|4.7|4.3
"NUEE00901P"|0|4.7|4.3
"NUEE00902Q"|0|4.7|4.3
"NUEE00904T"|0|4.7|4.3
"NUEE01800C"|0|4.7|4.3
"NUEE01801D"|0|4.7|4.3
"NUEE01802E"|0|4.7|4.3
"NUEE01805N"|0|4.7|4.3
"NUEE01806P"|0|4.7|4.3
"NUEE019008"|0|4.7|4.3
"NUEE019019"|0|4.7|4.3
"NUEE01909N"|0|4.7|4.3
"NUEE021008"|2.4|4.7|4.3
"NUEE021019"|2.4|4.7|4.3
"NUEE02105D"|2.4|4.7|4.3
"NUEE02600B"|0|4.7|4.3
"NUEE02601C"|0|4.7|4.3
"NUEE02605L"|0|4.7|4.3
"NUEE03100V"|0|4.7|4.3
"NUEE03101X"|0|4.7|4.3
"NUEE031021"|0|4.7|4.3
"NUEE031087"|0|4.7|4.3
"NUEE03700T"|0|4.7|4.3
"NUEE03701V"|0|4.7|4.3
"NUEE04700C"|5.7|4.7|4.3
"NUEE04701D"|5.7|4.7|4.3
"NUEE04702E"|5.7|4.7|4.3
"NUEE819018"|0|4.7|4.3
"NUEE819029"|0|4.7|4.3
"NUEE81903A"|0|4.7|4.3
"NUEE82001C"|0|4.7|4.3
"NUEE82003E"|0|4.7|4.3
"NUEE821018"|0|4.7|4.3
"NUEE821029"|0|4.7|4.3
"NUEE82103A"|0|4.7|4.3
"NUEE82301X"|6.9|4.7|4.3
"NUEE823021"|6.9|4.7|4.3
"NUEE823032"|6.9|4.7|4.3
"NUEE82401Q"|0|4.7|4.3
"NUEE82402R"|0|4.7|4.3
"NUEE82403T"|0|4.7|4.3
"NUEE82601B"|0|4.7|4.3
"NUEE827017"|0|4.7|4.3
"NUEE827028"|0|4.7|4.3
"NUEE827039"|0|4.7|4.3
