cod_scuola|anno_corso|entrate|uscite
"TOEE82002Q"|5|0|0
"TOEE82101E"|1|0|0
"TOEE82101E"|2|0|3.3
"TOEE82101E"|3|0|0
"TOEE82101E"|4|0|0
"TOEE82101E"|5|0|0
"TOEE82102G"|1|0|4.3
"TOEE82102G"|2|0|0
"TOEE82102G"|3|0|0
"TOEE82102G"|4|0|0
"TOEE82102G"|5|0|0
"TOEE82103L"|1|0|0
"TOEE82103L"|2|0|0
"TOEE82103L"|3|0|0
"TOEE82103L"|4|0|0
"TOEE82103L"|5|0|0
"TOEE82104N"|1|0|0
"TOEE82104N"|2|0|0
"TOEE82104N"|3|0|0
"TOEE82104N"|4|4.3|0
"TOEE82104N"|5|0|0
"TOEE82105P"|1|0|0
"TOEE82105P"|2|2.9|0
"TOEE82105P"|3|9.5|0
"TOEE82105P"|4|0|0
"TOEE82105P"|5|0|0
"TOEE82201A"|1|2.6|0
"TOEE82201A"|2|0|0
"TOEE82201A"|3|0|0
"TOEE82201A"|4|0|0
"TOEE82201A"|5|0|0
"TOEE82202B"|1|0|4.2
"TOEE82202B"|2|0|5.6
"TOEE82202B"|3|0|3.4
"TOEE82202B"|4|0|0
"TOEE82202B"|5|0|3.2
"TOEE823016"|1|0|5
"TOEE823016"|2|0|0
"TOEE823016"|3|0|0
"TOEE823016"|4|0|0
"TOEE823016"|5|0|0
"TOEE823027"|1|3.8|0
"TOEE823027"|2|0|0
"TOEE823027"|3|0|15.8
"TOEE823027"|4|0|0
"TOEE823027"|5|0|0
"TOEE824012"|1|0|2.6
"TOEE824012"|2|0|4.9
"TOEE824012"|3|0|0
"TOEE824012"|4|0|0
"TOEE824012"|5|0|1.9
"TOEE824023"|1|0|8.3
"TOEE824023"|2|0|0
"TOEE824023"|3|0|0
"TOEE824023"|4|0|0
"TOEE824023"|5|0|0
"TOEE824034"|1|0|0
"TOEE824034"|2|0|0
"TOEE824034"|3|0|0
"TOEE824034"|4|0|0
"TOEE824034"|5|0|0
"TOEE824045"|1|0|0
"TOEE824045"|2|16.7|0
"TOEE824045"|3|0|0
"TOEE824045"|4|0|0
"TOEE824045"|5|0|0
"TOEE824056"|1|6.7|0
"TOEE824056"|2|0|0
"TOEE824056"|3|0|0
"TOEE824056"|4|0|0
"TOEE824056"|5|0|0
"TOEE82501T"|1|0|0
"TOEE82501T"|2|2.4|0
"TOEE82501T"|3|0|0
"TOEE82501T"|4|0|0
"TOEE82501T"|5|0|0
"TOEE82502V"|1|0|0
"TOEE82502V"|2|0|0
"TOEE82502V"|3|0|0
"TOEE82502V"|4|0|0
"TOEE82502V"|5|0|0
"TOEE82503X"|1|0|0
"TOEE82503X"|2|0|0
"TOEE82503X"|3|0|0
"TOEE82503X"|4|0|0
"TOEE82503X"|5|6.7|0
"TOEE82601N"|1|0|0
"TOEE82601N"|2|0|0
"TOEE82601N"|3|2.9|2.9
"TOEE82601N"|4|0|0
"TOEE82601N"|5|0|0
"TOEE82602P"|1|0|0
"TOEE82602P"|2|0|0
"TOEE82602P"|3|0|0
"TOEE82602P"|4|0|0
"TOEE82602P"|5|0|0
"TOEE82603Q"|1|0|0
"TOEE82603Q"|2|0|0
"TOEE82603Q"|3|0|0
"TOEE82603Q"|4|0|0
"TOEE82603Q"|5|0|0
"TOEE82604R"|1|0|0
"TOEE82604R"|2|0|0
"TOEE82604R"|3|0|0
"TOEE82604R"|4|0|0
"TOEE82604R"|5|0|0
"TOEE82701D"|1|0|0
"TOEE82701D"|2|0|0
"TOEE82701D"|3|0|0
"TOEE82701D"|4|0|0
"TOEE82701D"|5|0|0
"TOEE82702E"|1|0|0
"TOEE82702E"|2|0|0
"TOEE82702E"|3|0|0
"TOEE82702E"|4|0|10
"TOEE82702E"|5|0|0
"TOEE82703G"|1|0|0
"TOEE82703G"|2|0|0
"TOEE82703G"|3|20|0
"TOEE82703G"|4|0|0
"TOEE82703G"|5||
"TOEE82704L"|1|0|0
"TOEE82704L"|2|0|0
"TOEE82704L"|3|0|0
"TOEE82704L"|4|0|0
"TOEE82704L"|5|0|0
"TOEE82705N"|1|0|0
"TOEE82705N"|2|6.7|0
"TOEE82705N"|3|0|0
"TOEE82705N"|4|0|0
"TOEE82705N"|5|0|0
"TOEE828019"|1|0|0
"TOEE828019"|2|0|0
"TOEE828019"|3|0|0
"TOEE828019"|4|0|3.2
"TOEE828019"|5|0|0
"TOEE82802A"|1|0|0
"TOEE82802A"|2|0|6.5
"TOEE82802A"|3|0|0
"TOEE82802A"|4|0|0
"TOEE82802A"|5|0|0
"TOEE82803B"|1|0|6.7
"TOEE82803B"|2|0|0
"TOEE82803B"|3|0|0
"TOEE82803B"|4||
"TOEE82803B"|5||
"TOEE82804C"|1||
"TOEE82804C"|2||
"TOEE82804C"|3||
"TOEE82804C"|4|0|0
"TOEE82804C"|5|0|6.7
"TOEE82805D"|1|0|0
"TOEE82805D"|2|0|0
"TOEE82805D"|3|0|0
"TOEE82805D"|4|0|0
"TOEE82805D"|5|0|0
"TOEE829015"|1|0|0
"TOEE829015"|2|0|0
"TOEE829015"|3|3.3|0
"TOEE829015"|4|0|4.5
"TOEE829015"|5|0|0
"TOEE829026"|1|0|2.5
"TOEE829026"|2|0|4.3
"TOEE829026"|3|0|0
"TOEE829026"|4|5|0
"TOEE829026"|5|0|0
"TOEE829037"|1|2.9|0
"TOEE829037"|2|0|0
"TOEE829037"|3|0|0
"TOEE829037"|4|0|0
"TOEE829037"|5|0|0
"TOEE829048"|1|0|0
"TOEE829048"|2|0|0
"TOEE829048"|3|6.3|0
"TOEE829048"|4|0|0
"TOEE829048"|5|0|0
"TOEE830019"|1|0|0
"TOEE830019"|2|0|0
"TOEE830019"|3|0|1.8
"TOEE830019"|4|0|1.6
"TOEE830019"|5|0|0
"TOEE83002A"|1|0|0
"TOEE83002A"|2|0|0
"TOEE83002A"|3|7.1|7.1
"TOEE83002A"|4|0|0
"TOEE83002A"|5|0|0
"TOEE831015"|1|0|0
"TOEE831015"|2|0|0
"TOEE831015"|3|0|0
"TOEE831015"|4|0|0
"TOEE831015"|5|0|0
"TOEE831026"|1|0|0
"TOEE831026"|2|0|0
"TOEE831026"|3|0|0
"TOEE831026"|4|0|0
"TOEE831026"|5|0|0
"TOEE831037"|1|2.2|0
"TOEE831037"|2|2|0
"TOEE831037"|3|0|0
"TOEE831037"|4|2.4|0
"TOEE831037"|5|0|0
"TOEE832011"|1|0|1.4
"TOEE832011"|2|0|0
"TOEE832011"|3|0|0
"TOEE832011"|4|0|0
"TOEE832011"|5|1.1|0
"TOEE83301R"|1|0|0
"TOEE83301R"|2|0|0
"TOEE83301R"|3|0|0
"TOEE83301R"|4|0|0
"TOEE83301R"|5|0|0
"TOEE83302T"|1|0|0
"TOEE83302T"|2|0|0
"TOEE83302T"|3|0|0
"TOEE83302T"|4|0|0
"TOEE83302T"|5|0|0
"TOEE83303V"|1|0|0
"TOEE83303V"|2|0|0
"TOEE83303V"|3|0|0
"TOEE83303V"|4|0|0
"TOEE83303V"|5|0|0
"TOEE83401L"|1|0|0
"TOEE83401L"|2|0|0
"TOEE83401L"|3|0|0
"TOEE83401L"|4|0|0
"TOEE83401L"|5|0|0
"TOEE83402N"|1|0|0
"TOEE83402N"|2|0|0
"TOEE83402N"|3|0|0
"TOEE83402N"|4|0|0
"TOEE83402N"|5|0|2.7
"TOEE83403P"|1|0|0
"TOEE83403P"|2|0|0
"TOEE83403P"|3|0|0
"TOEE83403P"|4|0|0
"TOEE83403P"|5|0|0
"TOEE83501C"|1|0|0
"TOEE83501C"|2|0|0
"TOEE83501C"|3|0|0
"TOEE83501C"|4|0|0
"TOEE83501C"|5|0|0
"TOEE83502D"|1|0|4.5
"TOEE83502D"|2|0|5
"TOEE83502D"|3|0|0
"TOEE83502D"|4|0|0
"TOEE83502D"|5|0|4.3
"TOEE83503E"|1||
"TOEE83503E"|2||
"TOEE83503E"|3|0|0
"TOEE83503E"|4|0|0
"TOEE83503E"|5|0|0
"TOEE836018"|1|2.6|2.6
"TOEE836018"|2|0|0
"TOEE836018"|3|5.3|0
"TOEE836018"|4|0|0
"TOEE836018"|5|2.6|2.6
"TOEE836029"|1|0|2.2
"TOEE836029"|2|0|0
"TOEE836029"|3|2.3|0
"TOEE836029"|4|0|0
"TOEE836029"|5|0|0
"TOEE837014"|1|4.8|0
"TOEE837014"|2|0|0
"TOEE837014"|3|0|0
"TOEE837014"|4|0|0
"TOEE837014"|5|0|0
"TOEE837025"|1|0|0
"TOEE837025"|2|2.3|0
"TOEE837025"|3|0|0
"TOEE837025"|4|0|0
"TOEE837025"|5|0|0
"TOEE837036"|1|0|0
"TOEE837036"|2|0|0
"TOEE837036"|3|0|0
"TOEE837036"|4|0|0
"TOEE837036"|5|0|0
"TOEE83801X"|1|0|0
"TOEE83801X"|2|0|0
"TOEE83801X"|3|0|0
"TOEE83801X"|4|0|0
"TOEE83801X"|5|0|0
"TOEE838021"|1|0|0
"TOEE838021"|2|0|0
"TOEE838021"|3|0|0
"TOEE838021"|4|0|0
"TOEE838021"|5|0|0
"TOEE838032"|1|0|0
"TOEE838032"|2|0|0
"TOEE838032"|3|0|0
"TOEE838032"|4|0|0
"TOEE838032"|5|0|0
"TOEE83901Q"|1|2.3|0
"TOEE83901Q"|2|0|0
"TOEE83901Q"|3|0|2.6
"TOEE83901Q"|4|0|0
"TOEE83901Q"|5|0|0
"TOEE83902R"|1|0|0
"TOEE83902R"|2|0|0
"TOEE83902R"|3|0|0
"TOEE83902R"|4|3.1|0
"TOEE83902R"|5|0|0
"TOEE84001X"|1|0|0
"TOEE84001X"|2|0|0
"TOEE84001X"|3|0|0
"TOEE84001X"|4|0|0
"TOEE84001X"|5|0|0
"TOEE840021"|1|0|0
"TOEE840021"|2|0|0
"TOEE840021"|3|0|0
"TOEE840021"|4|0|0
"TOEE840021"|5|0|0
"TOEE840032"|1|0|0
"TOEE840032"|2|0|0
"TOEE840032"|3|0|0
"TOEE840032"|4|0|0
"TOEE840032"|5|0|0
"TOEE84101Q"|1|0|0
"TOEE84101Q"|2|0|0
"TOEE84101Q"|3|0|0
"TOEE84101Q"|4|0|0
"TOEE84101Q"|5|0|0
"TOEE84102R"|1|0|0
"TOEE84102R"|2|0|0
"TOEE84102R"|3|0|0
"TOEE84102R"|4|0|0
"TOEE84102R"|5|0|0
"TOEE84201G"|1|0|0
"TOEE84201G"|2|0|0
"TOEE84201G"|3|0|0
"TOEE84201G"|4|0|0
"TOEE84201G"|5|0|0
"TOEE84202L"|1|0|0
"TOEE84202L"|2|0|0
"TOEE84202L"|3|0|0
"TOEE84202L"|4|0|0
"TOEE84202L"|5|0|0
"TOEE84203N"|1|0|0
"TOEE84203N"|2|0|0
"TOEE84203N"|3|0|0
"TOEE84203N"|4|0|0
"TOEE84203N"|5|0|0
"TOEE84301B"|1|0|0
"TOEE84301B"|2|5.3|0
"TOEE84301B"|3|0|0
"TOEE84301B"|4|0|0
"TOEE84301B"|5|0|7.7
"TOEE84302C"|1|4.3|8.7
"TOEE84302C"|2|5.6|0
"TOEE84302C"|3|4.3|0
"TOEE84302C"|4|5.3|0
"TOEE84302C"|5|0|0
"TOEE84303D"|1|4.5|0
"TOEE84303D"|2|0|0
"TOEE84303D"|3|0|0
"TOEE84303D"|4|4.5|0
"TOEE84303D"|5|0|0
"TOEE84304E"|1|0|0
"TOEE84304E"|2|0|0
"TOEE84304E"|3|0|0
"TOEE84304E"|4|0|0
"TOEE84304E"|5|0|0
"TOEE84305G"|1|0|0
"TOEE84305G"|2||
"TOEE84305G"|3|0|0
"TOEE84305G"|4|0|0
"TOEE84305G"|5|0|0
"TOEE844017"|1|0|2.3
"TOEE844017"|2|0|0
"TOEE844017"|3|0|0
"TOEE844017"|4|0|0
"TOEE844017"|5|0|0
"TOEE845013"|1|0|3.6
"TOEE845013"|2|0|0
"TOEE845013"|3|0|0
"TOEE845013"|4|0|0
"TOEE845013"|5|1.8|0
"TOEE845024"|1|0|0
"TOEE845024"|2|0|0
"TOEE845024"|3|0|0
"TOEE845024"|4|0|0
"TOEE845024"|5|0|0
"TOEE84601V"|1|2|0
"TOEE84601V"|2|0|0
"TOEE84601V"|3|0|0
"TOEE84601V"|4|2.6|0
"TOEE84601V"|5|0|0
"TOEE84602X"|1|0|0
"TOEE84602X"|2|0|0
"TOEE84602X"|3|0|0
"TOEE84602X"|4|0|0
"TOEE84602X"|5|0|0
"TOEE84701P"|1|0|0
"TOEE84701P"|2|0|4.8
"TOEE84701P"|3|0|0
"TOEE84701P"|4|1.9|1.9
"TOEE84701P"|5|0|0
"TOEE84702Q"|1|0|0
"TOEE84702Q"|2|0|0
"TOEE84702Q"|3|0|0
"TOEE84702Q"|4|0|5.6
"TOEE84702Q"|5|0|0
"TOEE84703R"|1|0|0
"TOEE84703R"|2|0|16.7
"TOEE84703R"|3|0|0
"TOEE84703R"|4|0|0
"TOEE84703R"|5|0|0
"TOEE84801E"|1|0|0
"TOEE84801E"|2|2.9|0
"TOEE84801E"|3|0|2.9
"TOEE84801E"|4|0|3.2
"TOEE84801E"|5|0|0
"TOEE84802G"|1|0|0
"TOEE84802G"|2|0|3.8
"TOEE84802G"|3|8.3|0
"TOEE84802G"|4|0|0
"TOEE84802G"|5|0|0
"TOEE84803L"|1|0|0
"TOEE84803L"|2|0|0
"TOEE84803L"|3|0|0
"TOEE84803L"|4|0|0
"TOEE84803L"|5|0|10
"TOEE84901A"|1|0|0
"TOEE84901A"|2|0|0
"TOEE84901A"|3|0|0
"TOEE84901A"|4|0|0
"TOEE84901A"|5|0|0
"TOEE84902B"|1|0|0
"TOEE84902B"|2|0|0
"TOEE84902B"|3|0|0
"TOEE84902B"|4|0|0
"TOEE84902B"|5|0|0
"TOEE84903C"|1|0|0
"TOEE84903C"|2|0|0
"TOEE84903C"|3|12.5|0
"TOEE84903C"|4|33.3|0
"TOEE84903C"|5|0|0
"TOEE84905E"|1||
"TOEE84905E"|2||
"TOEE84905E"|3|0|0
"TOEE84905E"|4|0|0
"TOEE84905E"|5|0|0
"TOEE84906G"|1|0|0
"TOEE84906G"|2|0|0
"TOEE84906G"|3||
"TOEE84906G"|4||
"TOEE84906G"|5||
"TOEE85001E"|1|0|0
"TOEE85001E"|2|0|0
"TOEE85001E"|3|0|0
"TOEE85001E"|4|0|0
"TOEE85001E"|5|0|0
"TOEE85002G"|1|0|0
"TOEE85002G"|2|5.9|0
"TOEE85002G"|3|0|0
"TOEE85002G"|4|0|0
"TOEE85002G"|5|0|0
"TOEE85003L"|1|0|0
"TOEE85003L"|2|0|3.2
"TOEE85003L"|3|0|0
"TOEE85003L"|4|0|0
"TOEE85003L"|5|0|0
"TOEE85004N"|1|0|0
"TOEE85004N"|2|0|0
"TOEE85004N"|3|0|0
"TOEE85004N"|4|0|0
"TOEE85004N"|5|0|0
"TOEE85101A"|1|0|0
"TOEE85101A"|2|0|2.4
"TOEE85101A"|3|0|0
"TOEE85101A"|4|0|0
"TOEE85101A"|5|0|0
"TOEE85102B"|1|0|0
"TOEE85102B"|2|0|0
"TOEE85102B"|3|0|0
"TOEE85102B"|4|0|0
"TOEE85102B"|5|0|0
"TOEE852016"|1|0|5.3
"TOEE852016"|2|0|0
"TOEE852016"|3|0|0
"TOEE852016"|4|0|0
"TOEE852016"|5|0|0
"TOEE852027"|1|0|0
"TOEE852027"|2|0|0
"TOEE852027"|3|0|0
"TOEE852027"|4|0|0
"TOEE852027"|5|0|0
"TOEE853012"|1|2.2|0
"TOEE853012"|2|0|0
"TOEE853012"|3|0|0
"TOEE853012"|4|2.5|0
"TOEE853012"|5|2.3|0
"TOEE853023"|1|0|0
"TOEE853023"|2|2.3|0
"TOEE853023"|3|0|2.1
"TOEE853023"|4|0|2.9
"TOEE853023"|5|0|0
"TOEE85401T"|1|0|0
"TOEE85401T"|2|0|0
"TOEE85401T"|3|0|0
"TOEE85401T"|4|0|0
"TOEE85401T"|5|0|0
"TOEE85402V"|1|6.7|0
"TOEE85402V"|2|8.3|0
"TOEE85402V"|3|0|0
"TOEE85402V"|4|0|0
"TOEE85402V"|5|0|0
"TOEE85403X"|1|0|0
"TOEE85403X"|2|0|0
"TOEE85403X"|3|0|0
"TOEE85403X"|4|0|0
"TOEE85403X"|5|0|0
"TOEE85501N"|1|0|0
"TOEE85501N"|2|0|0
"TOEE85501N"|3|0|0
"TOEE85501N"|4|0|0
"TOEE85501N"|5|0|0
"TOEE85502P"|1|0|0
"TOEE85502P"|2|0|0
"TOEE85502P"|3|0|0
"TOEE85502P"|4|0|0
"TOEE85502P"|5|0|0
"TOEE85601D"|1|0|0
"TOEE85601D"|2|0|0
"TOEE85601D"|3|0|1.7
"TOEE85601D"|4|0|0
"TOEE85601D"|5|0|0
"TOEE85602E"|1|2.2|0
"TOEE85602E"|2|0|0
"TOEE85602E"|3|0|2.9
"TOEE85602E"|4|0|0
"TOEE85602E"|5|0|0
"TOEE857019"|1|2.1|4.3
"TOEE857019"|2|0|2.2
"TOEE857019"|3|1.7|3.4
"TOEE857019"|4|3.6|7.3
"TOEE857019"|5|0|2
"TOEE85702A"|1|0|7.7
"TOEE85702A"|2|0|0
"TOEE85702A"|3|0|0
"TOEE85702A"|4|0|0
"TOEE85702A"|5|0|0
"TOEE85703B"|1|0|7.1
"TOEE85703B"|2|0|0
"TOEE85703B"|3|0|16.7
"TOEE85703B"|4|0|0
"TOEE85703B"|5|0|9.1
"TOEE858015"|1|0|1.6
"TOEE858015"|2|0|2
"TOEE858015"|3|0|1.7
"TOEE858015"|4|0|0
"TOEE858015"|5|0|0
"TOEE858026"|1|0|0
"TOEE858026"|2|0|0
"TOEE858026"|3|0|0
"TOEE858026"|4|0|0
"TOEE858026"|5|0|0
"TOEE858037"|1|0|0
"TOEE858037"|2|0|0
"TOEE858037"|3|0|0
"TOEE858037"|4|0|0
"TOEE858037"|5|0|0
"TOEE859022"|1|0|0
"TOEE859022"|2|1.6|0
"TOEE859022"|3|1.8|0
"TOEE859022"|4|1.9|0
"TOEE859022"|5|0|0
"TOEE859033"|1|0|0
"TOEE859033"|2|0|0
"TOEE859033"|3|0|2.4
"TOEE859033"|4|0|0
"TOEE859033"|5|0|0
"TOEE860015"|1|1.4|2.8
"TOEE860015"|2|2.4|3.5
"TOEE860015"|3|1.1|1.1
"TOEE860015"|4|0|1.3
"TOEE860015"|5|1.5|0
"TOEE861011"|1|13.3|0
"TOEE861011"|2|5.3|0
"TOEE861011"|3|0|0
"TOEE861011"|4|0|0
"TOEE861011"|5|7.1|0
"TOEE861022"|1|0|0
"TOEE861022"|2|0|0
"TOEE861022"|3|0|0
"TOEE861022"|4|0|0
"TOEE861022"|5|0|0
"TOEE86201R"|1|0|0
"TOEE86201R"|2|0|0
"TOEE86201R"|3|0|0
"TOEE86201R"|4|0|0
"TOEE86201R"|5|0|0
"TOEE86301L"|1|0|0
"TOEE86301L"|2|0|0
"TOEE86301L"|3|0|0
"TOEE86301L"|4|0|0
"TOEE86301L"|5|5|0
"TOEE86302N"|1|0|0
"TOEE86302N"|2|0|5.3
"TOEE86302N"|3|0|0
"TOEE86302N"|4|0|0
"TOEE86302N"|5|0|4.5
"TOEE86303P"|1|8.3|0
"TOEE86303P"|2|0|0
"TOEE86303P"|3|8.3|0
"TOEE86303P"|4|0|0
"TOEE86303P"|5|0|0
"TOEE86304Q"|1|0|0
"TOEE86304Q"|2|0|0
"TOEE86304Q"|3|0|0
"TOEE86304Q"|4|0|0
"TOEE86304Q"|5|0|0
"TOEE86305R"|1|0|7.1
"TOEE86305R"|2|0|0
"TOEE86305R"|3|0|0
"TOEE86305R"|4|0|0
"TOEE86305R"|5|0|0
"TOEE86401C"|1|0|1.3
"TOEE86401C"|2|0|0
"TOEE86401C"|3|0|0
"TOEE86401C"|4|0|1.5
"TOEE86401C"|5|0|0
"TOEE865018"|1|0|0
"TOEE865018"|2|0|0
"TOEE865018"|3|0|0
"TOEE865018"|4|0|0
"TOEE865018"|5|0|2.2
"TOEE865029"|1|0|4.3
"TOEE865029"|2|0|0
"TOEE865029"|3|0|7.7
"TOEE865029"|4|0|0
"TOEE865029"|5|11.1|11.1
"TOEE86503A"|1|0|0
"TOEE86503A"|2|0|0
"TOEE86503A"|3|0|0
"TOEE86503A"|4|0|0
"TOEE86503A"|5|0|0
"TOEE86504B"|1|0|0
"TOEE86504B"|2|0|5
"TOEE86504B"|3|0|0
"TOEE86504B"|4|0|0
"TOEE86504B"|5|0|0
"TOEE86505C"|1|5.9|0
"TOEE86505C"|2|0|0
"TOEE86505C"|3|0|0
"TOEE86505C"|4|0|0
"TOEE86505C"|5|0|0
"TOEE86506D"|1|0|0
"TOEE86506D"|2|0|0
"TOEE86506D"|3|0|0
"TOEE86506D"|4|0|0
"TOEE86506D"|5|0|0
"TOEE866014"|1|0|4.4
"TOEE866014"|2|4|8
"TOEE866014"|3|0|0
"TOEE866014"|4|0|0
"TOEE866014"|5|0|1.5
"TOEE866025"|1|0|4.3
"TOEE866025"|2|0|2.2
"TOEE866025"|3|2.3|0
"TOEE866025"|4|0|0
"TOEE866025"|5|4.8|9.5
"TOEE86701X"|1|2.2|0
"TOEE86701X"|2|0|0
"TOEE86701X"|3|0|0
"TOEE86701X"|4|0|0
"TOEE86701X"|5|0|0
"TOEE867021"|1|0|0
"TOEE867021"|2|0|0
"TOEE867021"|3|0|0
"TOEE867021"|4|0|0
"TOEE867021"|5|0|0
"TOEE86801Q"|1|0|8.3
"TOEE86801Q"|2|5|5
"TOEE86801Q"|3|0|0
"TOEE86801Q"|4|0|0
"TOEE86801Q"|5|0|5
"TOEE86802R"|1|0|0
"TOEE86802R"|2|0|0
"TOEE86802R"|3|8.3|0
"TOEE86802R"|4|0|0
"TOEE86802R"|5|9.1|0
"TOEE86803T"|1|0|0
"TOEE86803T"|2|2.1|2.1
"TOEE86803T"|3|3|3
"TOEE86803T"|4|0|0
"TOEE86803T"|5|2.4|2.4
"TOEE86804V"|1|4|4
"TOEE86804V"|2|3.6|7.1
"TOEE86804V"|3|0|2.9
"TOEE86804V"|4|0|0
"TOEE86804V"|5|0|0
"TOEE86902L"|1|0|0
"TOEE86902L"|2|0|5.3
"TOEE86902L"|3|0|0
"TOEE86902L"|4|0|0
"TOEE86902L"|5|0|0
"TOEE86903N"|1|0|2.4
"TOEE86903N"|2|2.8|0
"TOEE86903N"|3|0|0
"TOEE86903N"|4|2.4|0
"TOEE86903N"|5|0|0
"TOEE86904P"|1|4.2|0
"TOEE86904P"|2|0|0
"TOEE86904P"|3|0|0
"TOEE86904P"|4|4.3|0
"TOEE86904P"|5|0|0
"TOEE86905Q"|1|0|0
"TOEE86905Q"|2|11.1|0
"TOEE86905Q"|3|20|0
"TOEE86905Q"|4|0|0
"TOEE86905Q"|5|0|0
"TOEE87001Q"|1|0|0
"TOEE87001Q"|2|0|0
"TOEE87001Q"|3|0|0
"TOEE87001Q"|4|0|0
"TOEE87001Q"|5|0|0
"TOEE87002R"|1|0|0
"TOEE87002R"|2|0|0
"TOEE87002R"|3|0|0
"TOEE87002R"|4|0|0
"TOEE87002R"|5|0|0
"TOEE87003T"|1|0|0
"TOEE87003T"|2|0|0
"TOEE87003T"|3|0|0
"TOEE87003T"|4|0|0
"TOEE87003T"|5|0|0
"TOEE87101G"|1|0|6.3
"TOEE87101G"|2|0|0
"TOEE87101G"|3|0|0
"TOEE87101G"|4|0|0
"TOEE87101G"|5|0|0
"TOEE87102L"|1|0|0
"TOEE87102L"|2|0|0
"TOEE87102L"|3|0|5.9
"TOEE87102L"|4|0|0
"TOEE87102L"|5|0|0
"TOEE87103N"|1|0|0
"TOEE87103N"|2|1.5|6.1
"TOEE87103N"|3|0|0
"TOEE87103N"|4|0|0
"TOEE87103N"|5|0|0
"TOEE87201B"|1|0|0
"TOEE87201B"|2|0|0
"TOEE87201B"|3|0|0
"TOEE87201B"|4|0|0
"TOEE87201B"|5|0|0
"TOEE87202C"|1|0|0
"TOEE87202C"|2|0|0
"TOEE87202C"|3|0|0
"TOEE87202C"|4|0|0
"TOEE87202C"|5|0|0
"TOEE87203D"|1|0|0
"TOEE87203D"|2|0|0
"TOEE87203D"|3|0|0
"TOEE87203D"|4|0|0
"TOEE87203D"|5|0|0
"TOEE873017"|1|1|1
"TOEE873017"|2|0|2.4
"TOEE873017"|3|0|0
"TOEE873017"|4|1.1|1.1
"TOEE873017"|5|1.1|1.1
"TOEE873028"|1|0|4
"TOEE873028"|2|1.7|3.3
"TOEE873028"|3|0|2.1
"TOEE873028"|4|0|4.5
"TOEE873028"|5|0|0
"TOEE874013"|1|0|1
"TOEE874013"|2|0|1.2
"TOEE874013"|3|0|0
"TOEE874013"|4|0|1.1
"TOEE874013"|5|0|0
"TOEE874024"|1|0|0
"TOEE874024"|2|0|0
"TOEE874024"|3|0|0
"TOEE874024"|4|0|0
"TOEE874024"|5|4|0
"TOEE87501V"|1|0|1.1
"TOEE87501V"|2|0|0
"TOEE87501V"|3|0|0
"TOEE87501V"|4|0|0
"TOEE87501V"|5|0|0
"TOEE87601P"|1|2.8|0
"TOEE87601P"|2|2.2|2.2
"TOEE87601P"|3|2.6|0
"TOEE87601P"|4|2.3|2.3
"TOEE87601P"|5|4.4|0
"TOEE87602Q"|1|0|0
"TOEE87602Q"|2|1.4|0
"TOEE87602Q"|3|0|4.4
"TOEE87602Q"|4|0|0
"TOEE87602Q"|5|0|1.6
"TOEE87701E"|1|0|0
"TOEE87701E"|2|0|0
"TOEE87701E"|3|0|0
"TOEE87701E"|4|0|0
"TOEE87701E"|5|0|0
"TOEE87702G"|1|0|4
"TOEE87702G"|2|5.6|0
"TOEE87702G"|3|0|0
"TOEE87702G"|4|0|0
"TOEE87702G"|5|3.7|0
"TOEE87703L"|1|0|0
"TOEE87703L"|2|2.5|0
"TOEE87703L"|3|0|0
"TOEE87703L"|4|0|0
"TOEE87703L"|5|0|2.4
"TOEE87801A"|1|0|0
"TOEE87801A"|2|0|0
"TOEE87801A"|3|1.6|0
"TOEE87801A"|4|1.5|0
"TOEE87801A"|5|1.5|0
"TOEE87802B"|1|0|0
"TOEE87802B"|2|4.3|0
"TOEE87802B"|3|0|0
"TOEE87802B"|4|0|0
"TOEE87802B"|5|0|0
"TOEE879016"|1|1.1|1.1
"TOEE879016"|2|8.5|9.8
"TOEE879016"|3|1.4|1.4
"TOEE879016"|4|0|0
"TOEE879016"|5|0|0
"TOEE88001A"|1|0|3
"TOEE88001A"|2|0|0
"TOEE88001A"|3|0|0
"TOEE88001A"|4|0|0
"TOEE88001A"|5|0|0
"TOEE88002B"|1|0|0
"TOEE88002B"|2|0|4
"TOEE88002B"|3|0|4.8
"TOEE88002B"|4|0|0
"TOEE88002B"|5|0|0
"TOEE88003C"|1|0|0
"TOEE88003C"|2|0|0
"TOEE88003C"|3|0|14.3
"TOEE88003C"|4|0|0
"TOEE88003C"|5|0|0
"TOEE88004D"|1|0|0
"TOEE88004D"|2|0|0
"TOEE88004D"|3|0|0
"TOEE88004D"|4|0|0
"TOEE88004D"|5|0|0
"TOEE88005E"|1|0|0
"TOEE88005E"|2|0|0
"TOEE88005E"|3|0|0
"TOEE88005E"|4|0|0
"TOEE88005E"|5|0|0
"TOEE88006G"|1||
"TOEE88006G"|2|0|0
"TOEE88006G"|3|0|0
"TOEE88006G"|4|0|0
"TOEE88006G"|5|0|0
"TOEE88007L"|1|0|0
"TOEE88007L"|2|0|0
"TOEE88007L"|3|0|0
"TOEE88007L"|4|0|0
"TOEE88007L"|5|0|0
"TOEE881016"|1|0|0
"TOEE881016"|2|0|0
"TOEE881016"|3|0|0
"TOEE881016"|4|0|0
"TOEE881016"|5|0|0
"TOEE882012"|1|0|0
"TOEE882012"|2|0|0
"TOEE882012"|3|0|0
